claim_id,policy_segment,peril,accident_date,report_date,transaction_date,dev_month,transaction_type,transaction_amount,large_loss_flag,line_of_business,region,channel
CLM-0008208,MOT-LON-DIR,TP_Damage,2024-04-20,2024-04-20,2025-11-11,19,PAYMENT,1634.77,False,Motor,London,Direct
CLM-0008208,MOT-LON-DIR,TP_Damage,2024-04-20,2024-04-20,2025-11-11,19,RESERVE_CHANGE,-1634.77,False,Motor,London,Direct
CLM-0008209,MOT-LON-DIR,Theft,2024-03-24,2024-03-31,2024-03-31,0,RESERVE_CHANGE,1680.66,False,Motor,London,Direct
CLM-0008209,MOT-LON-DIR,Theft,2024-03-24,2024-03-31,2024-10-27,7,PAYMENT,1408.23,False,Motor,London,Direct
CLM-0008209,MOT-LON-DIR,Theft,2024-03-24,2024-03-31,2024-10-27,7,RESERVE_CHANGE,-1680.66,False,Motor,London,Direct
CLM-0008210,MOT-LON-DIR,Windscreen,2024-03-24,2024-05-08,2024-05-08,0,RESERVE_CHANGE,1392.19,False,Motor,London,Direct
CLM-0008210,MOT-LON-DIR,Windscreen,2024-03-24,2024-05-08,2025-10-30,19,PAYMENT,1153.4,False,Motor,London,Direct
CLM-0008210,MOT-LON-DIR,Windscreen,2024-03-24,2024-05-08,2025-10-30,19,RESERVE_CHANGE,-1392.19,False,Motor,London,Direct
CLM-0008211,MOT-LON-DIR,TP_Damage,2024-04-22,2024-05-09,2024-05-09,0,RESERVE_CHANGE,1335.98,False,Motor,London,Direct
CLM-0008211,MOT-LON-DIR,TP_Damage,2024-04-22,2024-05-09,2025-06-03,14,PAYMENT,230.96,False,Motor,London,Direct
CLM-0008211,MOT-LON-DIR,TP_Damage,2024-04-22,2024-05-09,2025-06-03,14,RESERVE_CHANGE,-409.73,False,Motor,London,Direct
CLM-0008211,MOT-LON-DIR,TP_Damage,2024-04-22,2024-05-09,2025-10-01,18,PAYMENT,926.25,False,Motor,London,Direct
CLM-0008211,MOT-LON-DIR,TP_Damage,2024-04-22,2024-05-09,2025-10-01,18,RESERVE_CHANGE,-926.25,False,Motor,London,Direct
CLM-0008212,MOT-LON-DIR,Theft,2024-03-17,2024-03-21,2024-03-21,0,RESERVE_CHANGE,1838.96,False,Motor,London,Direct
CLM-0008212,MOT-LON-DIR,Theft,2024-03-17,2024-03-21,2024-09-17,6,PAYMENT,1807.65,False,Motor,London,Direct
CLM-0008212,MOT-LON-DIR,Theft,2024-03-17,2024-03-21,2024-09-17,6,RESERVE_CHANGE,-1838.96,False,Motor,London,Direct
CLM-0008213,MOT-LON-DIR,Theft,2024-08-04,2024-09-17,2024-09-17,0,RESERVE_CHANGE,5630.49,False,Motor,London,Direct
CLM-0008213,MOT-LON-DIR,Theft,2024-08-04,2024-09-17,2024-12-16,4,PAYMENT,4372.71,False,Motor,London,Direct
CLM-0008213,MOT-LON-DIR,Theft,2024-08-04,2024-09-17,2024-12-16,4,RESERVE_CHANGE,-4960.73,False,Motor,London,Direct
CLM-0008213,MOT-LON-DIR,Theft,2024-08-04,2024-09-17,2025-02-14,6,PAYMENT,669.76,False,Motor,London,Direct
CLM-0008213,MOT-LON-DIR,Theft,2024-08-04,2024-09-17,2025-02-14,6,RESERVE_CHANGE,-669.76,False,Motor,London,Direct
CLM-0008214,MOT-LON-DIR,TP_Injury,2024-03-06,2024-03-12,2024-03-12,0,RESERVE_CHANGE,19394.61,False,Motor,London,Direct
CLM-0008214,MOT-LON-DIR,TP_Injury,2024-03-06,2024-03-12,2024-07-10,4,PAYMENT,12782.24,False,Motor,London,Direct
CLM-0008214,MOT-LON-DIR,TP_Injury,2024-03-06,2024-03-12,2024-07-10,4,RESERVE_CHANGE,-14054.06,False,Motor,London,Direct
CLM-0008214,MOT-LON-DIR,TP_Injury,2024-03-06,2024-03-12,2025-08-04,17,PAYMENT,5340.55,False,Motor,London,Direct
CLM-0008214,MOT-LON-DIR,TP_Injury,2024-03-06,2024-03-12,2025-08-04,17,RESERVE_CHANGE,-5340.55,False,Motor,London,Direct
CLM-0008215,MOT-LON-DIR,TP_Injury,2024-08-16,2024-08-25,2024-08-25,0,RESERVE_CHANGE,1032.58,False,Motor,London,Direct
CLM-0008215,MOT-LON-DIR,TP_Injury,2024-08-16,2024-08-25,2025-05-22,9,PAYMENT,1120.29,False,Motor,London,Direct
CLM-0008215,MOT-LON-DIR,TP_Injury,2024-08-16,2024-08-25,2025-05-22,9,RESERVE_CHANGE,-1032.58,False,Motor,London,Direct
CLM-0008216,MOT-LON-DIR,AD,2024-08-04,2024-09-01,2024-09-01,0,RESERVE_CHANGE,3333.49,False,Motor,London,Direct
CLM-0008216,MOT-LON-DIR,AD,2024-08-04,2024-09-01,2024-10-10,2,RESERVE_CHANGE,-3333.49,False,Motor,London,Direct
CLM-0008217,MOT-LON-DIR,Windscreen,2024-04-17,2024-04-17,2024-04-17,0,RESERVE_CHANGE,3989.67,False,Motor,London,Direct
CLM-0008217,MOT-LON-DIR,Windscreen,2024-04-17,2024-04-17,2025-03-13,11,PAYMENT,4543.7,False,Motor,London,Direct
CLM-0008217,MOT-LON-DIR,Windscreen,2024-04-17,2024-04-17,2025-03-13,11,RESERVE_CHANGE,-3989.67,False,Motor,London,Direct
CLM-0008218,MOT-LON-DIR,TP_Injury,2024-01-15,2024-02-01,2024-02-01,0,RESERVE_CHANGE,1909.87,False,Motor,London,Direct
CLM-0008218,MOT-LON-DIR,TP_Injury,2024-01-15,2024-02-01,2024-08-29,7,PAYMENT,718.8,False,Motor,London,Direct
CLM-0008218,MOT-LON-DIR,TP_Injury,2024-01-15,2024-02-01,2024-08-29,7,RESERVE_CHANGE,-995.29,False,Motor,London,Direct
CLM-0008218,MOT-LON-DIR,TP_Injury,2024-01-15,2024-02-01,2025-12-22,23,PAYMENT,914.58,False,Motor,London,Direct
CLM-0008218,MOT-LON-DIR,TP_Injury,2024-01-15,2024-02-01,2025-12-22,23,RESERVE_CHANGE,-914.58,False,Motor,London,Direct
CLM-0008218,MOT-LON-DIR,TP_Injury,2024-01-15,2024-02-01,2025-12-22,23,RECOVERY,-139.54,False,Motor,London,Direct
CLM-0008219,MOT-LON-DIR,TP_Damage,2024-08-04,2024-08-12,2024-08-12,0,RESERVE_CHANGE,2941.29,False,Motor,London,Direct
CLM-0008219,MOT-LON-DIR,TP_Damage,2024-08-04,2024-08-12,2025-01-09,5,PAYMENT,1842.06,False,Motor,London,Direct
CLM-0008219,MOT-LON-DIR,TP_Damage,2024-08-04,2024-08-12,2025-01-09,5,RESERVE_CHANGE,-2374.13,False,Motor,London,Direct
CLM-0008219,MOT-LON-DIR,TP_Damage,2024-08-04,2024-08-12,2025-02-08,6,PAYMENT,567.16,False,Motor,London,Direct
CLM-0008219,MOT-LON-DIR,TP_Damage,2024-08-04,2024-08-12,2025-02-08,6,RESERVE_CHANGE,-567.16,False,Motor,London,Direct
CLM-0008220,MOT-LON-DIR,TP_Injury,2024-03-28,2024-04-14,2024-04-14,0,RESERVE_CHANGE,2101.91,False,Motor,London,Direct
CLM-0008220,MOT-LON-DIR,TP_Injury,2024-03-28,2024-04-14,2025-03-10,12,PAYMENT,249.14,False,Motor,London,Direct
CLM-0008220,MOT-LON-DIR,TP_Injury,2024-03-28,2024-04-14,2025-03-10,12,RESERVE_CHANGE,10.68,False,Motor,London,Direct
CLM-0008220,MOT-LON-DIR,TP_Injury,2024-03-28,2024-04-14,2025-07-08,16,PAYMENT,664.07,False,Motor,London,Direct
CLM-0008220,MOT-LON-DIR,TP_Injury,2024-03-28,2024-04-14,2025-07-08,16,RESERVE_CHANGE,-664.07,False,Motor,London,Direct
CLM-0008220,MOT-LON-DIR,TP_Injury,2024-03-28,2024-04-14,2025-08-13,17,RESERVE_CHANGE,-1448.52,False,Motor,London,Direct
CLM-0008221,MOT-LON-DIR,AD,2024-11-28,2024-12-06,2024-12-06,0,RESERVE_CHANGE,8777.04,False,Motor,London,Direct
CLM-0008221,MOT-LON-DIR,AD,2024-11-28,2024-12-06,2024-12-27,1,RESERVE_CHANGE,-8777.04,False,Motor,London,Direct
CLM-0008222,MOT-LON-DIR,TP_Injury,2024-10-20,2024-10-26,2024-10-26,0,RESERVE_CHANGE,809.53,False,Motor,London,Direct
CLM-0008222,MOT-LON-DIR,TP_Injury,2024-10-20,2024-10-26,2025-03-25,5,PAYMENT,70.69,False,Motor,London,Direct
CLM-0008222,MOT-LON-DIR,TP_Injury,2024-10-20,2024-10-26,2025-03-25,5,RESERVE_CHANGE,60.76,False,Motor,London,Direct
CLM-0008222,MOT-LON-DIR,TP_Injury,2024-10-20,2024-10-26,2025-07-23,9,PAYMENT,188.95,False,Motor,London,Direct
CLM-0008222,MOT-LON-DIR,TP_Injury,2024-10-20,2024-10-26,2025-07-23,9,RESERVE_CHANGE,-188.95,False,Motor,London,Direct
CLM-0008223,MOT-LON-DIR,Theft,2024-02-01,2024-02-07,2024-02-07,0,RESERVE_CHANGE,7705.88,False,Motor,London,Direct
CLM-0008223,MOT-LON-DIR,Theft,2024-02-01,2024-02-07,2024-04-07,2,PAYMENT,8975.59,False,Motor,London,Direct
CLM-0008223,MOT-LON-DIR,Theft,2024-02-01,2024-02-07,2024-04-07,2,RESERVE_CHANGE,-7705.88,False,Motor,London,Direct
CLM-0008224,MOT-LON-DIR,TP_Injury,2024-04-30,2024-05-12,2024-05-12,0,RESERVE_CHANGE,2759.91,False,Motor,London,Direct
CLM-0008224,MOT-LON-DIR,TP_Injury,2024-04-30,2024-05-12,2024-10-09,6,PAYMENT,95.32,False,Motor,London,Direct
CLM-0008224,MOT-LON-DIR,TP_Injury,2024-04-30,2024-05-12,2024-10-09,6,RESERVE_CHANGE,-477.6,False,Motor,London,Direct
CLM-0008224,MOT-LON-DIR,TP_Injury,2024-04-30,2024-05-12,2025-06-06,14,PAYMENT,2282.31,False,Motor,London,Direct
CLM-0008224,MOT-LON-DIR,TP_Injury,2024-04-30,2024-05-12,2025-06-06,14,RESERVE_CHANGE,-2282.31,False,Motor,London,Direct
CLM-0008225,MOT-LON-DIR,TP_Damage,2024-01-12,2024-01-26,2024-01-26,0,RESERVE_CHANGE,907.3,False,Motor,London,Direct
CLM-0008225,MOT-LON-DIR,TP_Damage,2024-01-12,2024-01-26,2024-09-22,8,PAYMENT,758.5,False,Motor,London,Direct
CLM-0008225,MOT-LON-DIR,TP_Damage,2024-01-12,2024-01-26,2024-09-22,8,RESERVE_CHANGE,-907.3,False,Motor,London,Direct
CLM-0008226,MOT-LON-DIR,AD,2024-11-25,2024-11-30,2024-11-30,0,RESERVE_CHANGE,3790.07,False,Motor,London,Direct
CLM-0008226,MOT-LON-DIR,AD,2024-11-25,2024-11-30,2025-04-29,5,PAYMENT,2392.35,False,Motor,London,Direct
CLM-0008226,MOT-LON-DIR,AD,2024-11-25,2024-11-30,2025-04-29,5,RESERVE_CHANGE,-2449.57,False,Motor,London,Direct
CLM-0008226,MOT-LON-DIR,AD,2024-11-25,2024-11-30,2025-09-26,10,PAYMENT,1176.23,False,Motor,London,Direct
CLM-0008226,MOT-LON-DIR,AD,2024-11-25,2024-11-30,2025-09-26,10,RESERVE_CHANGE,-1176.23,False,Motor,London,Direct
CLM-0008226,MOT-LON-DIR,AD,2024-11-25,2024-11-30,2025-10-26,11,PAYMENT,164.27,False,Motor,London,Direct
CLM-0008226,MOT-LON-DIR,AD,2024-11-25,2024-11-30,2025-10-26,11,RESERVE_CHANGE,-164.27,False,Motor,London,Direct
CLM-0008227,MOT-LON-DIR,AD,2024-09-03,2024-09-10,2024-09-10,0,RESERVE_CHANGE,2512.35,False,Motor,London,Direct
CLM-0008227,MOT-LON-DIR,AD,2024-09-03,2024-09-10,2025-07-07,10,PAYMENT,700.98,False,Motor,London,Direct
CLM-0008227,MOT-LON-DIR,AD,2024-09-03,2024-09-10,2025-07-07,10,RESERVE_CHANGE,-784.46,False,Motor,London,Direct
CLM-0008227,MOT-LON-DIR,AD,2024-09-03,2024-09-10,2025-08-02,11,RESERVE_CHANGE,-1727.9,False,Motor,London,Direct
CLM-0008228,MOT-LON-DIR,TP_Injury,2024-03-25,2024-03-30,2024-03-30,0,RESERVE_CHANGE,7655.37,False,Motor,London,Direct
CLM-0008228,MOT-LON-DIR,TP_Injury,2024-03-25,2024-03-30,2024-04-29,1,PAYMENT,207.63,False,Motor,London,Direct
CLM-0008228,MOT-LON-DIR,TP_Injury,2024-03-25,2024-03-30,2024-04-29,1,RESERVE_CHANGE,-1065.65,False,Motor,London,Direct
CLM-0008228,MOT-LON-DIR,TP_Injury,2024-03-25,2024-03-30,2024-05-29,2,PAYMENT,1604.5,False,Motor,London,Direct
CLM-0008228,MOT-LON-DIR,TP_Injury,2024-03-25,2024-03-30,2024-05-29,2,RESERVE_CHANGE,-1604.5,False,Motor,London,Direct
CLM-0008228,MOT-LON-DIR,TP_Injury,2024-03-25,2024-03-30,2024-05-29,2,PAYMENT,1714.11,False,Motor,London,Direct
CLM-0008228,MOT-LON-DIR,TP_Injury,2024-03-25,2024-03-30,2024-05-29,2,RESERVE_CHANGE,-1714.11,False,Motor,London,Direct
CLM-0008228,MOT-LON-DIR,TP_Injury,2024-03-25,2024-03-30,2024-07-28,4,PAYMENT,335.81,False,Motor,London,Direct
CLM-0008228,MOT-LON-DIR,TP_Injury,2024-03-25,2024-03-30,2024-07-28,4,RESERVE_CHANGE,-335.81,False,Motor,London,Direct
CLM-0008229,MOT-LON-DIR,Theft,2024-11-09,2024-11-18,2024-11-18,0,RESERVE_CHANGE,18526.73,False,Motor,London,Direct
CLM-0008229,MOT-LON-DIR,Theft,2024-11-09,2024-11-18,2025-01-17,2,PAYMENT,5322.99,False,Motor,London,Direct
CLM-0008229,MOT-LON-DIR,Theft,2024-11-09,2024-11-18,2025-01-17,2,RESERVE_CHANGE,-6489.14,False,Motor,London,Direct
CLM-0008229,MOT-LON-DIR,Theft,2024-11-09,2024-11-18,2025-10-14,11,PAYMENT,6964.19,False,Motor,London,Direct
CLM-0008229,MOT-LON-DIR,Theft,2024-11-09,2024-11-18,2025-10-14,11,RESERVE_CHANGE,-6964.19,False,Motor,London,Direct
CLM-0008229,MOT-LON-DIR,Theft,2024-11-09,2024-11-18,2025-11-08,12,RESERVE_CHANGE,-5073.39,False,Motor,London,Direct
CLM-0008230,MOT-LON-DIR,Theft,2024-07-11,2024-07-12,2024-07-12,0,RESERVE_CHANGE,4251.43,False,Motor,London,Direct
CLM-0008230,MOT-LON-DIR,Theft,2024-07-11,2024-07-12,2025-08-06,13,PAYMENT,748.32,False,Motor,London,Direct
CLM-0008230,MOT-LON-DIR,Theft,2024-07-11,2024-07-12,2025-08-06,13,RESERVE_CHANGE,-1449.77,False,Motor,London,Direct
CLM-0008230,MOT-LON-DIR,Theft,2024-07-11,2024-07-12,2025-11-04,16,PAYMENT,459.05,False,Motor,London,Direct
CLM-0008230,MOT-LON-DIR,Theft,2024-07-11,2024-07-12,2025-11-04,16,RESERVE_CHANGE,-459.05,False,Motor,London,Direct
CLM-0008230,MOT-LON-DIR,Theft,2024-07-11,2024-07-12,2025-11-04,16,PAYMENT,1807.4,False,Motor,London,Direct
CLM-0008230,MOT-LON-DIR,Theft,2024-07-11,2024-07-12,2025-11-04,16,RESERVE_CHANGE,-1807.4,False,Motor,London,Direct
CLM-0008230,MOT-LON-DIR,Theft,2024-07-11,2024-07-12,2025-12-20,17,RESERVE_CHANGE,-535.21,False,Motor,London,Direct
CLM-0008231,MOT-LON-DIR,Windscreen,2024-10-24,2024-10-29,2024-10-29,0,RESERVE_CHANGE,1524.83,False,Motor,London,Direct
CLM-0008231,MOT-LON-DIR,Windscreen,2024-10-24,2024-10-29,2025-02-26,4,PAYMENT,59.88,False,Motor,London,Direct
CLM-0008231,MOT-LON-DIR,Windscreen,2024-10-24,2024-10-29,2025-02-26,4,RESERVE_CHANGE,113.21,False,Motor,London,Direct
CLM-0008231,MOT-LON-DIR,Windscreen,2024-10-24,2024-10-29,2025-06-26,8,PAYMENT,789.62,False,Motor,London,Direct
CLM-0008231,MOT-LON-DIR,Windscreen,2024-10-24,2024-10-29,2025-06-26,8,RESERVE_CHANGE,-789.62,False,Motor,London,Direct
CLM-0008231,MOT-LON-DIR,Windscreen,2024-10-24,2024-10-29,2025-08-25,10,PAYMENT,133.56,False,Motor,London,Direct
CLM-0008231,MOT-LON-DIR,Windscreen,2024-10-24,2024-10-29,2025-08-25,10,RESERVE_CHANGE,-133.56,False,Motor,London,Direct
CLM-0008231,MOT-LON-DIR,Windscreen,2024-10-24,2024-10-29,2025-09-15,11,RESERVE_CHANGE,-714.86,False,Motor,London,Direct
CLM-0008232,MOT-LON-DIR,AD,2024-08-19,2024-09-02,2024-09-02,0,RESERVE_CHANGE,4151.41,False,Motor,London,Direct
CLM-0008232,MOT-LON-DIR,AD,2024-08-19,2024-09-02,2025-01-30,5,PAYMENT,1939.46,False,Motor,London,Direct
CLM-0008232,MOT-LON-DIR,AD,2024-08-19,2024-09-02,2025-01-30,5,RESERVE_CHANGE,-2728.28,False,Motor,London,Direct
CLM-0008232,MOT-LON-DIR,AD,2024-08-19,2024-09-02,2025-06-29,10,PAYMENT,1423.14,False,Motor,London,Direct
CLM-0008232,MOT-LON-DIR,AD,2024-08-19,2024-09-02,2025-06-29,10,RESERVE_CHANGE,-1423.14,False,Motor,London,Direct
CLM-0008233,MOT-LON-DIR,Theft,2024-03-20,2024-04-09,2024-04-09,0,RESERVE_CHANGE,5022.7,False,Motor,London,Direct
CLM-0008233,MOT-LON-DIR,Theft,2024-03-20,2024-04-09,2024-11-05,8,PAYMENT,2984.12,False,Motor,London,Direct
CLM-0008233,MOT-LON-DIR,Theft,2024-03-20,2024-04-09,2024-11-05,8,RESERVE_CHANGE,-2417.55,False,Motor,London,Direct
CLM-0008233,MOT-LON-DIR,Theft,2024-03-20,2024-04-09,2025-01-04,10,PAYMENT,2060.54,False,Motor,London,Direct
CLM-0008233,MOT-LON-DIR,Theft,2024-03-20,2024-04-09,2025-01-04,10,RESERVE_CHANGE,-2060.54,False,Motor,London,Direct
CLM-0008233,MOT-LON-DIR,Theft,2024-03-20,2024-04-09,2025-10-01,19,PAYMENT,544.61,False,Motor,London,Direct
CLM-0008233,MOT-LON-DIR,Theft,2024-03-20,2024-04-09,2025-10-01,19,RESERVE_CHANGE,-544.61,False,Motor,London,Direct
CLM-0008234,MOT-LON-DIR,TP_Injury,2024-06-18,2024-06-27,2024-06-27,0,RESERVE_CHANGE,2364.45,False,Motor,London,Direct
CLM-0008234,MOT-LON-DIR,TP_Injury,2024-06-18,2024-06-27,2025-03-24,9,PAYMENT,2642.27,False,Motor,London,Direct
CLM-0008234,MOT-LON-DIR,TP_Injury,2024-06-18,2024-06-27,2025-03-24,9,RESERVE_CHANGE,-2364.45,False,Motor,London,Direct
CLM-0008235,MOT-LON-DIR,TP_Injury,2024-03-27,2024-03-29,2024-03-29,0,RESERVE_CHANGE,3629.59,False,Motor,London,Direct
CLM-0008235,MOT-LON-DIR,TP_Injury,2024-03-27,2024-03-29,2024-05-28,2,PAYMENT,2305.84,False,Motor,London,Direct
CLM-0008235,MOT-LON-DIR,TP_Injury,2024-03-27,2024-03-29,2024-05-28,2,RESERVE_CHANGE,-2389.69,False,Motor,London,Direct
CLM-0008235,MOT-LON-DIR,TP_Injury,2024-03-27,2024-03-29,2024-05-28,2,RECOVERY,-146.19,False,Motor,London,Direct
CLM-0008235,MOT-LON-DIR,TP_Injury,2024-03-27,2024-03-29,2025-01-23,10,PAYMENT,1239.9,False,Motor,London,Direct
CLM-0008235,MOT-LON-DIR,TP_Injury,2024-03-27,2024-03-29,2025-01-23,10,RESERVE_CHANGE,-1239.9,False,Motor,London,Direct
CLM-0008236,MOT-LON-DIR,AD,2024-03-06,2024-03-24,2024-03-24,0,RESERVE_CHANGE,2374.83,False,Motor,London,Direct
CLM-0008236,MOT-LON-DIR,AD,2024-03-06,2024-03-24,2024-08-21,5,PAYMENT,521.87,False,Motor,London,Direct
CLM-0008236,MOT-LON-DIR,AD,2024-03-06,2024-03-24,2024-08-21,5,RESERVE_CHANGE,-853.94,False,Motor,London,Direct
CLM-0008236,MOT-LON-DIR,AD,2024-03-06,2024-03-24,2024-08-21,5,PAYMENT,1409.54,False,Motor,London,Direct
CLM-0008236,MOT-LON-DIR,AD,2024-03-06,2024-03-24,2024-08-21,5,RESERVE_CHANGE,-1409.54,False,Motor,London,Direct
CLM-0008236,MOT-LON-DIR,AD,2024-03-06,2024-03-24,2025-08-16,17,PAYMENT,111.35,False,Motor,London,Direct
CLM-0008236,MOT-LON-DIR,AD,2024-03-06,2024-03-24,2025-08-16,17,RESERVE_CHANGE,-111.35,False,Motor,London,Direct
CLM-0008237,MOT-LON-DIR,Theft,2024-02-09,2024-02-09,2024-02-09,0,RESERVE_CHANGE,1981.87,False,Motor,London,Direct
CLM-0008237,MOT-LON-DIR,Theft,2024-02-09,2024-02-09,2024-11-05,9,PAYMENT,2008.73,False,Motor,London,Direct
CLM-0008237,MOT-LON-DIR,Theft,2024-02-09,2024-02-09,2024-11-05,9,RESERVE_CHANGE,-1981.87,False,Motor,London,Direct
CLM-0008238,MOT-LON-DIR,Windscreen,2024-08-30,2024-09-12,2024-09-12,0,RESERVE_CHANGE,2959.16,False,Motor,London,Direct
CLM-0008238,MOT-LON-DIR,Windscreen,2024-08-30,2024-09-12,2024-10-12,2,PAYMENT,864.27,False,Motor,London,Direct
CLM-0008238,MOT-LON-DIR,Windscreen,2024-08-30,2024-09-12,2024-10-12,2,RESERVE_CHANGE,-1330.83,False,Motor,London,Direct
CLM-0008238,MOT-LON-DIR,Windscreen,2024-08-30,2024-09-12,2025-07-09,11,PAYMENT,1628.33,False,Motor,London,Direct
CLM-0008238,MOT-LON-DIR,Windscreen,2024-08-30,2024-09-12,2025-07-09,11,RESERVE_CHANGE,-1628.33,False,Motor,London,Direct
CLM-0008239,MOT-LON-DIR,Theft,2024-07-19,2024-07-26,2024-07-26,0,RESERVE_CHANGE,2589.71,False,Motor,London,Direct
CLM-0008239,MOT-LON-DIR,Theft,2024-07-19,2024-07-26,2024-08-25,1,PAYMENT,1968.97,False,Motor,London,Direct
CLM-0008239,MOT-LON-DIR,Theft,2024-07-19,2024-07-26,2024-08-25,1,RESERVE_CHANGE,-1831.71,False,Motor,London,Direct
CLM-0008239,MOT-LON-DIR,Theft,2024-07-19,2024-07-26,2025-03-23,8,PAYMENT,758.0,False,Motor,London,Direct
CLM-0008239,MOT-LON-DIR,Theft,2024-07-19,2024-07-26,2025-03-23,8,RESERVE_CHANGE,-758.0,False,Motor,London,Direct
CLM-0008239,MOT-LON-DIR,Theft,2024-07-19,2024-07-26,2025-03-23,8,RECOVERY,-98.62,False,Motor,London,Direct
CLM-0008240,MOT-LON-DIR,AD,2024-07-11,2024-07-12,2024-07-12,0,RESERVE_CHANGE,5544.25,False,Motor,London,Direct
CLM-0008240,MOT-LON-DIR,AD,2024-07-11,2024-07-12,2024-08-11,1,PAYMENT,5797.46,False,Motor,London,Direct
CLM-0008240,MOT-LON-DIR,AD,2024-07-11,2024-07-12,2024-08-11,1,RESERVE_CHANGE,-5544.25,False,Motor,London,Direct
CLM-0008241,MOT-LON-DIR,AD,2024-07-20,2024-07-20,2024-07-20,0,RESERVE_CHANGE,1411.22,False,Motor,London,Direct
CLM-0008241,MOT-LON-DIR,AD,2024-07-20,2024-07-20,2025-05-16,10,PAYMENT,1304.54,False,Motor,London,Direct
CLM-0008241,MOT-LON-DIR,AD,2024-07-20,2024-07-20,2025-05-16,10,RESERVE_CHANGE,-1411.22,False,Motor,London,Direct
CLM-0008242,MOT-LON-DIR,TP_Damage,2024-05-13,2024-05-16,2024-05-16,0,RESERVE_CHANGE,2733.05,False,Motor,London,Direct
CLM-0008242,MOT-LON-DIR,TP_Damage,2024-05-13,2024-05-16,2024-12-12,7,PAYMENT,604.48,False,Motor,London,Direct
CLM-0008242,MOT-LON-DIR,TP_Damage,2024-05-13,2024-05-16,2024-12-12,7,RESERVE_CHANGE,-257.5,False,Motor,London,Direct
CLM-0008242,MOT-LON-DIR,TP_Damage,2024-05-13,2024-05-16,2025-06-10,13,PAYMENT,2475.54,False,Motor,London,Direct
CLM-0008242,MOT-LON-DIR,TP_Damage,2024-05-13,2024-05-16,2025-06-10,13,RESERVE_CHANGE,-2475.54,False,Motor,London,Direct
CLM-0008243,MOT-LON-DIR,TP_Injury,2024-05-10,2024-05-28,2024-05-28,0,RESERVE_CHANGE,2334.05,False,Motor,London,Direct
CLM-0008243,MOT-LON-DIR,TP_Injury,2024-05-10,2024-05-28,2024-09-25,4,PAYMENT,216.02,False,Motor,London,Direct
CLM-0008243,MOT-LON-DIR,TP_Injury,2024-05-10,2024-05-28,2024-09-25,4,RESERVE_CHANGE,-605.96,False,Motor,London,Direct
CLM-0008243,MOT-LON-DIR,TP_Injury,2024-05-10,2024-05-28,2024-11-24,6,PAYMENT,586.38,False,Motor,London,Direct
CLM-0008243,MOT-LON-DIR,TP_Injury,2024-05-10,2024-05-28,2024-11-24,6,RESERVE_CHANGE,-586.38,False,Motor,London,Direct
CLM-0008243,MOT-LON-DIR,TP_Injury,2024-05-10,2024-05-28,2025-03-24,10,PAYMENT,617.31,False,Motor,London,Direct
CLM-0008243,MOT-LON-DIR,TP_Injury,2024-05-10,2024-05-28,2025-03-24,10,RESERVE_CHANGE,-617.31,False,Motor,London,Direct
CLM-0008243,MOT-LON-DIR,TP_Injury,2024-05-10,2024-05-28,2025-04-23,11,PAYMENT,60.67,False,Motor,London,Direct
CLM-0008243,MOT-LON-DIR,TP_Injury,2024-05-10,2024-05-28,2025-04-23,11,RESERVE_CHANGE,-60.67,False,Motor,London,Direct
CLM-0008243,MOT-LON-DIR,TP_Injury,2024-05-10,2024-05-28,2025-05-23,12,PAYMENT,463.74,False,Motor,London,Direct
CLM-0008243,MOT-LON-DIR,TP_Injury,2024-05-10,2024-05-28,2025-05-23,12,RESERVE_CHANGE,-463.74,False,Motor,London,Direct
CLM-0008244,MOT-LON-DIR,Theft,2024-08-13,2024-08-22,2024-08-22,0,RESERVE_CHANGE,4198.91,False,Motor,London,Direct
CLM-0008244,MOT-LON-DIR,Theft,2024-08-13,2024-08-22,2025-03-20,7,PAYMENT,2219.85,False,Motor,London,Direct
CLM-0008244,MOT-LON-DIR,Theft,2024-08-13,2024-08-22,2025-03-20,7,RESERVE_CHANGE,-1975.12,False,Motor,London,Direct
CLM-0008244,MOT-LON-DIR,Theft,2024-08-13,2024-08-22,2025-03-20,7,RECOVERY,-372.39,False,Motor,London,Direct
CLM-0008244,MOT-LON-DIR,Theft,2024-08-13,2024-08-22,2025-05-19,9,PAYMENT,1894.06,False,Motor,London,Direct
CLM-0008244,MOT-LON-DIR,Theft,2024-08-13,2024-08-22,2025-05-19,9,RESERVE_CHANGE,-1894.06,False,Motor,London,Direct
CLM-0008244,MOT-LON-DIR,Theft,2024-08-13,2024-08-22,2025-07-18,11,PAYMENT,329.72,False,Motor,London,Direct
CLM-0008244,MOT-LON-DIR,Theft,2024-08-13,2024-08-22,2025-07-18,11,RESERVE_CHANGE,-329.72,False,Motor,London,Direct
CLM-0008245,MOT-LON-DIR,Windscreen,2024-11-11,2024-11-19,2024-11-19,0,RESERVE_CHANGE,4548.48,False,Motor,London,Direct
CLM-0008245,MOT-LON-DIR,Windscreen,2024-11-11,2024-11-19,2025-03-19,4,PAYMENT,3413.99,False,Motor,London,Direct
CLM-0008245,MOT-LON-DIR,Windscreen,2024-11-11,2024-11-19,2025-03-19,4,RESERVE_CHANGE,-3060.16,False,Motor,London,Direct
CLM-0008245,MOT-LON-DIR,Windscreen,2024-11-11,2024-11-19,2025-05-18,6,PAYMENT,1041.93,False,Motor,London,Direct
